A:\jill_030.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,-19.7,-17.3,-19.7,-12.3,-17.3,-17.3,-14.8,-17.3,-19.7,-17.3,-19.7,-12.3,-12.3,-12.3,-7.4,-9.9,-7.4,-4.9,-12.3,-4.9,-7.4,-12.3,-14.8,0,0,-12.3,0,0,2.5,0,0,7.4,0,0,-4.9,0,0,2.5,0,-2.5,0,0,0,4.9,2.5,0,0,-2.5,0,-2.5,0,-7.4,0,0,-4.9,-7.4,-2.5,-7.4,-7.4,-7.4,-7.4,-7.4,-4.9,-4.9,-12.3,-12.3,-12.3,-14.8,-22.2,-19.7,-9.9,-12.3,-14.8,-19.7,-17.3,-19.7,-22.2,-19.7,-22.2,-32.1,-27.1,-22.2,-27.1,-27.1,-24.7,-29.6,-24.7,-22.2,-24.7,-22.2,-19.7,-24.7,-24.7,-24.7,-27.1,-24.7,-12.3,-4.9,-22.2,-24.7,-24.7,-19.7,-24.7,-19.7,-24.7,-22.2,-24.7,-19.7,-12.3,-14.8,-12.3,-2.5,-12.3,-12.3,-12.3,-7.4,-2.5,-9.9,-7.4,-9.9,-12.3,-12.3,-7.4,0,-7.4,-9.9,-12.3,-12.3
576,-14.8,-12.3,-12.3,-12.3,-14.8,-4.9,-12.3,-14.8,-12.3,-12.3,19.7,-9.9,-12.3,-9.9,-4.9,-7.4,-7.4,-2.5,-7.4,-9.9,-7.4,-14.8,-12.3,0,0,0,0,0,9.9,0,12.3,0,0,0,-4.9,2.5,0,0,-4.9,-2.5,4.9,2.5,7.4,2.5,-4.9,0,9.9,2.5,2.5,0,7.4,4.9,-2.5,0,0,0,2.5,0,-4.9,-2.5,-2.5,-7.4,-12.3,-9.9,-7.4,-12.3,-9.9,-12.3,-12.3,-12.3,-7.4,-7.4,-17.3,-17.3,-14.8,-14.8,-19.7,-17.3,-19.7,-17.3,-19.7,-17.3,-14.8,-7.4,-24.7,-19.7,-12.3,-24.7,-17.3,-19.7,-19.7,-19.7,-12.3,-19.7,-14.8,-17.3,-24.7,-14.8,-19.7,-19.7,-19.7,-19.7,-22.2,-22.2,-24.7,-19.7,-17.3,-19.7,-7.4,-12.3,-7.4,0,-9.9,-7.4,0,0,-2.5,0,-4.9,0,4.9,-4.9,-2.5,0,-9.9,-4.9,-9.9,-7.4
577,-17.3,-7.4,-12.3,-7.4,-7.4,9.9,-7.4,-7.4,-12.3,-4.9,17.3,-9.9,-7.4,-9.9,-7.4,-4.9,0,-2.5,2.5,-7.4,-2.5,-4.9,-4.9,0,-2.5,2.5,2.5,2.5,0,-4.9,2.5,0,2.5,0,2.5,0,2.5,4.9,0,2.5,2.5,2.5,2.5,12.3,2.5,7.4,7.4,4.9,7.4,7.4,12.3,4.9,2.5,4.9,4.9,9.9,2.5,0,0,0,0,0,-7.4,-7.4,0,-7.4,-7.4,-7.4,-7.4,0,-4.9,-12.3,2.5,-19.7,-17.3,-19.7,-22.2,-24.7,-17.3,-4.9,-12.3,-19.7,-22.2,-24.7,-14.8,-12.3,-12.3,-14.8,-12.3,-12.3,-12.3,-19.7,-12.3,-17.3,-14.8,-17.3,-14.8,-17.3,-19.7,-19.7,-19.7,-12.3,-19.7,-19.7,-12.3,-12.3,-12.3,-7.4,-7.4,-7.4,-9.9,2.5,-2.5,2.5,2.5,12.3,9.9,2.5,9.9,2.5,0,2.5,4.9,-2.5,0,2.5,-9.9,-4.9
578,-2.5,-2.5,-7.4,-4.9,-7.4,-2.5,-2.5,-12.3,-7.4,0,-7.4,-7.4,-12.3,-7.4,-2.5,-4.9,-4.9,-2.5,-7.4,-7.4,-9.9,-12.3,-2.5,0,0,0,0,-2.5,0,0,0,0,2.5,0,2.5,0,0,0,0,7.4,0,14.8,12.3,9.9,12.3,9.9,7.4,9.9,12.3,9.9,9.9,4.9,7.4,7.4,7.4,9.9,4.9,9.9,7.4,2.5,0,0,-2.5,-2.5,0,0,0,0,0,-9.9,-9.9,-4.9,-7.4,-12.3,-14.8,-19.7,-22.2,-7.4,-9.9,-19.7,-14.8,-17.3,-12.3,-14.8,-19.7,-19.7,-9.9,-7.4,-12.3,-14.8,-14.8,-19.7,-17.3,-19.7,-17.3,-17.3,-19.7,-12.3,-9.9,-17.3,-19.7,-17.3,-7.4,-14.8,-17.3,-7.4,0,0,2.5,2.5,0,0,2.5,7.4,4.9,9.9,14.8,4.9,2.5,0,14.8,0,0,0,9.9,0,-2.5,-7.4
579,-7.4,-4.9,-4.9,0,-2.5,0,0,-7.4,-7.4,-2.5,-7.4,-7.4,0,-4.9,-4.9,-12.3,0,-4.9,-2.5,-7.4,-4.9,-2.5,-2.5,0,0,0,0,2.5,2.5,0,0,2.5,2.5,0,12.3,0,14.8,2.5,9.9,9.9,9.9,9.9,14.8,9.9,14.8,14.8,22.2,22.2,14.8,14.8,9.9,7.4,2.5,4.9,7.4,7.4,7.4,12.3,2.5,12.3,0,-2.5,-2.5,0,4.9,2.5,0,-7.4,-4.9,-14.8,-7.4,0,-12.3,-7.4,0,-17.3,-9.9,-9.9,-9.9,-22.2,-14.8,-14.8,0,-4.9,-12.3,-17.3,-22.2,-17.3,-14.8,-7.4,-4.9,-22.2,-17.3,-12.3,-4.9,-9.9,-9.9,-12.3,-14.8,-12.3,-12.3,-9.9,-9.9,2.5,14.8,14.8,-7.4,0,7.4,12.3,12.3,2.5,2.5,9.9,7.4,2.5,4.9,4.9,12.3,9.9,12.3,2.5,2.5,2.5,0,0,-2.5,0
580,0,-4.9,-4.9,-4.9,0,-9.9,-7.4,0,-9.9,-7.4,-4.9,-7.4,2.5,-7.4,-2.5,-7.4,2.5,-9.9,-7.4,-4.9,-4.9,-4.9,0,0,0,4.9,0,0,-4.9,0,0,0,4.9,0,9.9,9.9,2.5,4.9,9.9,4.9,9.9,-2.5,9.9,17.3,2.5,17.3,19.7,14.8,22.2,22.2,17.3,7.4,7.4,7.4,12.3,7.4,9.9,7.4,2.5,4.9,0,0,2.5,-4.9,-4.9,-7.4,-7.4,-7.4,-14.8,-14.8,-4.9,-7.4,-17.3,-14.8,-12.3,-22.2,-14.8,-7.4,-12.3,-17.3,-19.7,-17.3,-14.8,-14.8,-12.3,-22.2,-12.3,-19.7,-19.7,-19.7,-12.3,-12.3,-12.3,-12.3,-9.9,-12.3,-14.8,-14.8,-19.7,-14.8,-12.3,-7.4,0,-7.4,4.9,2.5,0,14.8,2.5,7.4,9.9,4.9,2.5,9.9,9.9,12.3,12.3,9.9,4.9,4.9,12.3,9.9,0,2.5,0,2.5,-2.5,2.5
581,0,-2.5,-9.9,0,-2.5,-7.4,-7.4,-2.5,-2.5,-7.4,-14.8,0,0,-2.5,-7.4,-7.4,-2.5,-12.3,-12.3,-7.4,-7.4,-2.5,0,0,-7.4,-7.4,0,0,0,0,2.5,0,0,2.5,9.9,7.4,2.5,7.4,14.8,19.7,12.3,12.3,14.8,14.8,14.8,14.8,9.9,22.2,0,9.9,9.9,14.8,14.8,14.8,14.8,9.9,9.9,14.8,7.4,7.4,2.5,-4.9,-7.4,-4.9,-7.4,-7.4,-4.9,-7.4,-4.9,-14.8,-9.9,-12.3,-7.4,-12.3,-9.9,-12.3,-14.8,-12.3,-12.3,-7.4,-19.7,-12.3,-17.3,-4.9,-19.7,-17.3,-19.7,-19.7,-19.7,-19.7,-14.8,-19.7,-17.3,-12.3,-19.7,-19.7,-12.3,-7.4,-12.3,-4.9,-2.5,-12.3,-7.4,2.5,0,-4.9,0,14.8,9.9,2.5,9.9,4.9,7.4,9.9,12.3,12.3,12.3,9.9,12.3,9.9,4.9,0,2.5,7.4,0,2.5,7.4,-4.9
582,-4.9,-9.9,-7.4,-7.4,-14.8,-4.9,-4.9,-12.3,-14.8,-14.8,-9.9,-7.4,-4.9,-7.4,-9.9,-9.9,0,-12.3,-7.4,-7.4,-7.4,-9.9,0,0,0,-7.4,0,0,2.5,2.5,0,0,-2.5,0,12.3,2.5,2.5,9.9,0,12.3,12.3,14.8,2.5,2.5,14.8,12.3,14.8,14.8,9.9,12.3,9.9,9.9,4.9,9.9,9.9,2.5,2.5,4.9,0,9.9,0,-4.9,-4.9,-4.9,-7.4,-7.4,-7.4,-12.3,-7.4,-12.3,-22.2,-9.9,-12.3,-9.9,-19.7,-14.8,-14.8,-19.7,-19.7,-19.7,-17.3,-12.3,-14.8,-7.4,-19.7,-14.8,-19.7,-9.9,-19.7,-14.8,-17.3,-22.2,-7.4,-2.5,-12.3,-7.4,-7.4,-7.4,-9.9,-2.5,-9.9,-7.4,-4.9,0,0,2.5,4.9,2.5,2.5,0,2.5,7.4,9.9,7.4,14.8,9.9,12.3,12.3,9.9,17.3,14.8,14.8,12.3,2.5,0,0,0,12.3
583,-12.3,-14.8,-12.3,-7.4,-12.3,-9.9,-9.9,-12.3,-7.4,-9.9,0,-7.4,-19.7,-7.4,-12.3,-12.3,-9.9,-4.9,-7.4,2.5,0,-14.8,-7.4,0,0,0,0,0,0,0,0,0,2.5,2.5,4.9,0,0,4.9,0,4.9,22.2,4.9,9.9,9.9,9.9,14.8,12.3,9.9,14.8,14.8,2.5,19.7,4.9,12.3,14.8,9.9,12.3,4.9,9.9,4.9,9.9,-7.4,-7.4,-7.4,-7.4,-7.4,2.5,-7.4,-9.9,-9.9,-12.3,-9.9,-12.3,0,-17.3,-17.3,-19.7,-19.7,-14.8,-17.3,0,-17.3,-19.7,-19.7,-12.3,-7.4,-14.8,-14.8,-14.8,-19.7,-9.9,0,9.9,-2.5,0,-12.3,-12.3,-9.9,-7.4,-12.3,-7.4,-7.4,-9.9,-7.4,-2.5,0,0,0,0,2.5,9.9,14.8,9.9,2.5,12.3,14.8,12.3,4.9,9.9,17.3,12.3,9.9,9.9,12.3,12.3,14.8,7.4,4.9
584,-12.3,-12.3,-14.8,-9.9,-12.3,-14.8,-7.4,-12.3,-12.3,-19.7,-19.7,-7.4,-7.4,-7.4,-9.9,-7.4,-12.3,-12.3,-7.4,-12.3,-7.4,-2.5,-7.4,0,0,-12.3,0,0,0,2.5,0,0,0,2.5,2.5,0,-2.5,2.5,2.5,2.5,0,0,4.9,2.5,4.9,7.4,9.9,2.5,-7.4,9.9,9.9,17.3,9.9,9.9,7.4,9.9,7.4,2.5,2.5,-4.9,0,-9.9,-4.9,-7.4,-4.9,-7.4,-4.9,-12.3,-14.8,-12.3,-7.4,-19.7,-17.3,-14.8,-12.3,-12.3,-12.3,-14.8,-14.8,-17.3,-14.8,-12.3,-14.8,-12.3,-12.3,-14.8,-12.3,-12.3,-12.3,-12.3,-14.8,-4.9,-12.3,-12.3,-14.8,-12.3,-14.8,-2.5,-7.4,-7.4,4.9,2.5,0,0,14.8,0,7.4,-2.5,0,4.9,9.9,0,-2.5,14.8,12.3,2.5,0,9.9,12.3,12.3,12.3,14.8,9.9,9.9,14.8,14.8,12.3,9.9
585,-12.3,-12.3,-7.4,-12.3,-14.8,-12.3,-12.3,-12.3,-12.3,-7.4,-14.8,-12.3,-7.4,0,-9.9,-7.4,-17.3,-7.4,-12.3,-4.9,-7.4,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,4.9,0,2.5,0,0,2.5,2.5,0,-2.5,-4.9,-4.9,2.5,7.4,4.9,0,9.9,9.9,9.9,7.4,9.9,12.3,9.9,9.9,0,-12.3,2.5,0,-9.9,0,-12.3,-9.9,-7.4,-7.4,-12.3,-14.8,-12.3,-19.7,-19.7,-12.3,-12.3,-12.3,-2.5,-17.3,-14.8,-14.8,-12.3,-12.3,-9.9,0,-12.3,-9.9,-12.3,-9.9,-12.3,-7.4,-7.4,-7.4,-14.8,-7.4,-9.9,-9.9,-7.4,-2.5,-7.4,-7.4,-7.4,-9.9,0,-2.5,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5,12.3,12.3,9.9,0,14.8,9.9,17.3,12.3,17.3,9.9,9.9,9.9,14.8,4.9
586,-17.3,-14.8,-17.3,-9.9,-7.4,-9.9,-24.7,-9.9,-12.3,-7.4,-12.3,-4.9,-12.3,-7.4,-7.4,-7.4,-2.5,0,-2.5,-7.4,0,0,-2.5,0,0,2.5,0,0,0,0,2.5,0,-2.5,0,0,0,0,2.5,2.5,4.9,0,-4.9,-7.4,0,0,0,4.9,2.5,2.5,7.4,2.5,9.9,0,0,0,2.5,0,2.5,0,0,-4.9,-7.4,-7.4,-7.4,-4.9,-9.9,0,-9.9,-12.3,-12.3,-12.3,-12.3,-7.4,-9.9,-4.9,-7.4,-9.9,-12.3,-12.3,-7.4,-9.9,-7.4,-9.9,-14.8,-12.3,-12.3,-9.9,-7.4,0,-4.9,-7.4,-7.4,-4.9,-9.9,0,-12.3,-7.4,2.5,-7.4,-7.4,2.5,2.5,-4.9,-2.5,0,0,7.4,7.4,0,-4.9,2.5,-7.4,2.5,9.9,9.9,9.9,2.5,7.4,4.9,9.9,14.8,14.8,14.8,12.3,9.9,9.9,14.8,7.4
587,-12.3,-9.9,-19.7,-17.3,-12.3,-14.8,-12.3,-17.3,0,-9.9,-12.3,-12.3,-12.3,-14.8,-9.9,0,-7.4,-4.9,-4.9,0,0,-7.4,0,0,2.5,0,0,-2.5,0,2.5,0,0,0,0,2.5,-2.5,2.5,-7.4,-4.9,2.5,0,0,0,0,-7.4,-9.9,-2.5,-9.9,-4.9,0,0,2.5,0,-9.9,0,2.5,0,-7.4,-2.5,-7.4,-7.4,-4.9,-12.3,-12.3,-9.9,-9.9,-14.8,-12.3,-9.9,-9.9,-17.3,-9.9,-12.3,-17.3,-12.3,-9.9,-12.3,-12.3,2.5,-12.3,-12.3,-12.3,-12.3,-9.9,-12.3,-7.4,-7.4,-9.9,-9.9,-7.4,-9.9,-9.9,-7.4,-2.5,-7.4,-2.5,-7.4,-7.4,0,0,-2.5,-7.4,0,-7.4,-7.4,-2.5,0,0,0,0,0,0,2.5,0,0,0,2.5,-2.5,2.5,2.5,14.8,4.9,9.9,0,7.4,4.9,-2.5,0
588,-17.3,-12.3,0,-17.3,-12.3,-12.3,9.9,-12.3,-2.5,-9.9,-12.3,-19.7,-7.4,-12.3,-4.9,-7.4,-12.3,-7.4,-7.4,-7.4,-4.9,-12.3,-4.9,0,0,-7.4,2.5,0,9.9,0,0,0,-2.5,0,0,0,-7.4,0,2.5,0,2.5,-12.3,-9.9,-12.3,-7.4,-7.4,-2.5,0,-7.4,-4.9,-7.4,-7.4,0,-7.4,-4.9,-4.9,-12.3,-12.3,-12.3,-12.3,-7.4,-7.4,-12.3,-2.5,-17.3,-14.8,-17.3,-12.3,-12.3,-9.9,-7.4,-12.3,-9.9,-19.7,-14.8,-12.3,-7.4,-9.9,-9.9,-4.9,-4.9,-12.3,-9.9,-7.4,-12.3,-9.9,-12.3,-12.3,-7.4,-12.3,-9.9,-7.4,-9.9,0,-7.4,-7.4,2.5,-7.4,-7.4,-7.4,-9.9,-7.4,-9.9,-2.5,-4.9,-7.4,-7.4,0,0,0,0,-2.5,-2.5,-7.4,-2.5,-2.5,-7.4,-7.4,-7.4,-7.4,-7.4,-9.9,-9.9,-9.9,-12.3,-12.3,-12.3,2.5
589,-12.3,-22.2,-19.7,-12.3,-12.3,-12.3,-12.3,-9.9,-19.7,-12.3,-12.3,-12.3,-9.9,-9.9,-12.3,-19.7,-12.3,-12.3,-19.7,-12.3,-7.4,-14.8,-7.4,0,0,-12.3,0,0,0,-4.9,0,2.5,0,2.5,0,-7.4,-7.4,-7.4,-4.9,-2.5,0,-14.8,-9.9,-7.4,-17.3,-14.8,-9.9,-12.3,-12.3,-12.3,-12.3,-12.3,-14.8,-12.3,-14.8,-19.7,-17.3,-12.3,-7.4,-17.3,-14.8,-12.3,-14.8,-22.2,-17.3,-9.9,-12.3,-14.8,-19.7,-12.3,-17.3,-19.7,-19.7,-19.7,-19.7,-14.8,-9.9,-19.7,-19.7,-14.8,-17.3,-12.3,-12.3,-14.8,-12.3,-4.9,-7.4,-12.3,-9.9,-12.3,-14.8,-12.3,-9.9,-4.9,-9.9,-12.3,-12.3,-12.3,-14.8,-14.8,-12.3,-12.3,-12.3,-12.3,-7.4,-12.3,-9.9,-9.9,0,-4.9,-7.4,-7.4,-4.9,-7.4,0,-12.3,-9.9,-12.3,-12.3,-12.3,-14.8,-12.3,-14.8,-19.7,-17.3,-12.3,-12.3,-12.3
590,-17.3,-7.4,-9.9,-9.9,-19.7,-9.9,-14.8,-7.4,-17.3,-22.2,-19.7,-14.8,-17.3,-12.3,-12.3,-7.4,-7.4,-7.4,-12.3,0,0,-4.9,-9.9,0,0,0,0,2.5,0,2.5,0,0,-4.9,0,0,0,0,0,-7.4,-7.4,-14.8,-14.8,-12.3,-7.4,-12.3,-14.8,-12.3,-19.7,-12.3,-12.3,-19.7,-19.7,-9.9,-12.3,-14.8,-19.7,-12.3,-17.3,-19.7,-4.9,-12.3,-12.3,-19.7,-17.3,-19.7,-19.7,-14.8,-19.7,-22.2,-22.2,-22.2,-24.7,-14.8,-17.3,-19.7,-7.4,-17.3,-19.7,-17.3,-14.8,-17.3,-9.9,-9.9,-4.9,-7.4,-12.3,0,-12.3,-9.9,-2.5,-9.9,-12.3,-12.3,0,-12.3,-17.3,-14.8,-12.3,-14.8,-12.3,-14.8,-12.3,-17.3,-7.4,-19.7,-14.8,-17.3,-19.7,-12.3,-7.4,-14.8,-19.7,-19.7,-19.7,-24.7,-24.7,-32.1,-24.7,-22.2,-19.7,-27.1,-19.7,-29.6,-24.7,-27.1,-19.7,-17.3,-24.7
591,-17.3,-12.3,-12.3,-12.3,-12.3,-12.3,-14.8,-22.2,-17.3,-17.3,-17.3,-7.4,-4.9,-9.9,0,-2.5,-12.3,-4.9,-7.4,2.5,-4.9,-4.9,2.5,0,0,-9.9,0,0,2.5,2.5,0,2.5,0,0,-7.4,0,-4.9,-2.5,0,-17.3,-19.7,-2.5,-19.7,-9.9,-17.3,-9.9,-19.7,-12.3,-19.7,-14.8,-14.8,-19.7,-24.7,-19.7,-19.7,-17.3,-19.7,-9.9,-12.3,-14.8,-19.7,-14.8,-12.3,-19.7,-12.3,-19.7,-17.3,-24.7,-19.7,-19.7,-17.3,-14.8,-17.3,-19.7,-19.7,-9.9,-17.3,-9.9,-14.8,-14.8,-17.3,-17.3,-12.3,-14.8,-17.3,-14.8,-12.3,-7.4,-12.3,-19.7,-17.3,-12.3,-12.3,-17.3,-14.8,-17.3,-17.3,-14.8,-14.8,-17.3,-14.8,-9.9,-27.1,-17.3,-24.7,-14.8,-19.7,-9.9,-7.4,-32.1,-17.3,-27.1,-34.5,-34.5,-17.3,-27.1,-37,-34.5,-34.5,-29.6,-32.1,-29.6,-27.1,-29.6,-32.1,-34.5,-32.1,-32.1
592,-12.3,-12.3,-12.3,-17.3,-17.3,-12.3,-19.7,-12.3,-7.4,-4.9,-14.8,7.4,0,0,0,2.5,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,4.9,0,2.5,-12.3,0,-2.5,0,0,-9.9,2.5,-7.4,-12.3,-12.3,-17.3,-14.8,-22.2,-12.3,-14.8,-17.3,-19.7,-12.3,-17.3,-19.7,-19.7,-14.8,-19.7,-14.8,-17.3,-14.8,-14.8,-14.8,-12.3,-17.3,-24.7,-24.7,-22.2,-12.3,-19.7,-12.3,-17.3,-17.3,-12.3,-9.9,-19.7,-14.8,-17.3,-14.8,-14.8,-17.3,-9.9,-12.3,-12.3,-12.3,-12.3,-7.4,-14.8,-12.3,-12.3,-7.4,-12.3,-14.8,-17.3,-14.8,-14.8,-19.7,-7.4,-14.8,-17.3,-19.7,-14.8,-19.7,-24.7,-12.3,-19.7,-22.2,-27.1,-24.7,-7.4,-29.6,-24.7,-32.1,-27.1,-32.1,-32.1,-29.6,-29.6,-27.1,-37,-27.1,-37,-37,-34.5,-37,-29.6,-27.1,-19.7,-19.7
593,-14.8,-9.9,-14.8,-9.9,-12.3,-4.9,-2.5,2.5,4.9,4.9,4.9,7.4,9.9,0,4.9,0,0,0,2.5,-7.4,-7.4,-7.4,-2.5,0,0,2.5,0,2.5,7.4,2.5,0,4.9,0,0,0,0,2.5,2.5,-9.9,-12.3,-14.8,-12.3,-7.4,-12.3,-14.8,-9.9,-19.7,-19.7,-17.3,-17.3,-17.3,-19.7,-14.8,-19.7,-17.3,-14.8,-12.3,-12.3,2.5,0,-12.3,-14.8,-12.3,-19.7,-19.7,-17.3,-12.3,-12.3,-12.3,-17.3,-12.3,-12.3,-9.9,-12.3,-12.3,-12.3,-14.8,-12.3,-12.3,-7.4,-12.3,-9.9,-12.3,-12.3,-12.3,-12.3,-12.3,-12.3,-14.8,-9.9,-17.3,-12.3,-12.3,-12.3,-14.8,-12.3,-14.8,-12.3,-22.2,-24.7,-19.7,-17.3,-14.8,-19.7,-24.7,-27.1,-34.5,-32.1,-22.2,-32.1,-22.2,-29.6,-32.1,-32.1,-37,-39.5,-37,-29.6,-29.6,-37,-24.7,-32.1,-32.1,-39.5,-32.1,-19.7,-32.1,-29.6
594,-14.8,-7.4,-7.4,-2.5,2.5,-4.9,7.4,9.9,9.9,9.9,7.4,7.4,4.9,2.5,7.4,4.9,0,0,0,0,0,0,0,0,0,0,0,-2.5,2.5,0,0,0,-7.4,0,-12.3,-2.5,-7.4,0,4.9,-9.9,0,-9.9,-2.5,-7.4,-17.3,-12.3,-24.7,-12.3,-19.7,-14.8,-19.7,-19.7,-14.8,-14.8,-9.9,-4.9,-9.9,-9.9,-9.9,-9.9,-12.3,-12.3,-4.9,-12.3,-12.3,-9.9,-9.9,-9.9,-7.4,-7.4,-7.4,-12.3,-12.3,-7.4,-7.4,-9.9,-7.4,-7.4,-9.9,0,-7.4,-9.9,-7.4,-9.9,-12.3,-12.3,-4.9,-7.4,-12.3,-12.3,-12.3,-9.9,-7.4,-19.7,-12.3,-14.8,-19.7,-17.3,-17.3,-14.8,-19.7,-24.7,-24.7,-27.1,-24.7,-29.6,-37,-29.6,-9.9,-17.3,-24.7,0,-27.1,-19.7,-24.7,-24.7,-19.7,-32.1,-34.5,-29.6,-27.1,-24.7,-34.5,-24.7,-19.7,-12.3,-24.7,-24.7
595,-7.4,-4.9,0,7.4,14.8,4.9,9.9,2.5,2.5,7.4,2.5,4.9,2.5,0,0,0,9.9,2.5,2.5,2.5,-7.4,0,0,0,0,0,0,2.5,4.9,2.5,2.5,4.9,2.5,0,-7.4,2.5,-2.5,-4.9,-4.9,0,-4.9,-4.9,-4.9,-9.9,-12.3,-9.9,-7.4,-12.3,-12.3,-19.7,-12.3,-14.8,-4.9,-7.4,-7.4,-7.4,-9.9,-7.4,-9.9,-2.5,-4.9,-7.4,-7.4,-7.4,-7.4,-7.4,-4.9,-7.4,-4.9,-4.9,0,-7.4,-4.9,-7.4,-7.4,-2.5,-7.4,-7.4,0,-4.9,-7.4,-7.4,-4.9,-7.4,-2.5,-7.4,-7.4,-12.3,-7.4,-7.4,-7.4,-12.3,-12.3,-12.3,-17.3,-14.8,-14.8,-19.7,-17.3,-22.2,-24.7,-24.7,-27.1,-29.6,-24.7,-29.6,-24.7,-14.8,0,-22.2,-14.8,-24.7,-17.3,-2.5,-2.5,-17.3,-22.2,-24.7,-12.3,-17.3,-12.3,-14.8,-12.3,-14.8,-7.4,-17.3,-19.7,-19.7
596,0,0,9.9,9.9,2.5,4.9,4.9,14.8,2.5,7.4,0,0,9.9,0,0,7.4,4.9,2.5,2.5,9.9,-2.5,9.9,0,0,2.5,0,0,2.5,0,0,2.5,4.9,0,0,0,4.9,2.5,0,2.5,-2.5,0,-7.4,-12.3,-9.9,-7.4,-7.4,-12.3,-9.9,-12.3,-7.4,-17.3,-7.4,-7.4,-7.4,0,-7.4,-7.4,0,-7.4,-4.9,0,-2.5,-4.9,-4.9,-2.5,0,-2.5,-2.5,0,-7.4,-7.4,-4.9,0,-4.9,-4.9,0,-2.5,-2.5,-2.5,-7.4,0,0,-9.9,0,0,-2.5,-4.9,-2.5,-7.4,-4.9,0,-9.9,-12.3,-9.9,-12.3,-17.3,-19.7,-22.2,-19.7,-14.8,-19.7,-12.3,-22.2,-17.3,-9.9,-14.8,-4.9,-4.9,0,-2.5,-2.5,0,0,-14.8,-9.9,-7.4,-2.5,-12.3,-7.4,-2.5,-12.3,-7.4,-4.9,-7.4,-14.8,-14.8,-12.3,-17.3
597,2.5,0,9.9,7.4,9.9,9.9,12.3,7.4,0,2.5,2.5,0,0,0,2.5,9.9,7.4,9.9,2.5,9.9,9.9,2.5,0,0,0,0,0,7.4,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,-4.9,0,0,0,-7.4,-7.4,0,-7.4,-4.9,-7.4,-4.9,-2.5,0,-4.9,-2.5,0,0,0,0,0,-2.5,2.5,2.5,0,0,0,-4.9,0,0,0,0,0,7.4,0,0,2.5,0,-2.5,0,-4.9,-7.4,2.5,2.5,2.5,0,-2.5,2.5,2.5,-7.4,-12.3,-12.3,-14.8,-7.4,-12.3,-7.4,-12.3,-12.3,-19.7,-7.4,14.8,-12.3,-2.5,-4.9,0,-2.5,-4.9,-4.9,0,0,0,2.5,0,-4.9,2.5,2.5,0,-7.4,2.5,0,-7.4,-9.9,-7.4,-4.9,-9.9,-9.9,-12.3,-12.3
598,9.9,2.5,4.9,12.3,7.4,4.9,7.4,4.9,7.4,0,2.5,0,9.9,2.5,7.4,2.5,7.4,0,9.9,9.9,7.4,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9,0,9.9,2.5,2.5,0,2.5,0,0,-7.4,2.5,-4.9,0,-2.5,-7.4,-4.9,0,7.4,-4.9,2.5,0,0,0,0,4.9,2.5,0,0,7.4,2.5,0,4.9,9.9,0,0,4.9,2.5,2.5,4.9,2.5,4.9,7.4,7.4,2.5,7.4,0,7.4,9.9,2.5,0,2.5,4.9,-9.9,-12.3,7.4,-4.9,-4.9,0,0,9.9,-12.3,14.8,0,2.5,9.9,14.8,7.4,4.9,2.5,-7.4,-2.5,0,7.4,-2.5,0,-4.9,4.9,7.4,7.4,-4.9,9.9,9.9,9.9,0,7.4,9.9,0,2.5,-7.4,-7.4,-12.3
599,0,-2.5,0,0,2.5,7.4,7.4,0,2.5,7.4,9.9,4.9,9.9,9.9,2.5,4.9,7.4,0,2.5,9.9,2.5,2.5,0,0,0,0,0,0,0,-2.5,0,0,0,0,4.9,0,2.5,7.4,0,0,9.9,7.4,0,0,2.5,4.9,0,-2.5,4.9,0,0,0,7.4,2.5,4.9,2.5,0,7.4,2.5,2.5,2.5,0,4.9,9.9,0,7.4,2.5,4.9,7.4,7.4,2.5,4.9,2.5,14.8,2.5,2.5,7.4,4.9,4.9,2.5,9.9,9.9,7.4,9.9,4.9,0,0,2.5,-7.4,0,-2.5,4.9,0,-4.9,0,4.9,0,14.8,7.4,2.5,14.8,19.7,9.9,9.9,14.8,9.9,7.4,4.9,0,7.4,9.9,0,4.9,9.9,7.4,9.9,2.5,9.9,14.8,2.5,9.9,12.3,9.9,17.3,2.5,2.5,-9.9,-9.9
